ticker_i,ticker_j,corr,pvalue,rel_type
COST,ABBV,-0.02496432140469551,0.6420950889587402,unconnected
COST,CAT,0.09441561996936798,0.07816413044929504,unconnected
COST,CVX,-0.0840178057551384,0.11717982590198517,unconnected
COST,HD,0.0600842647254467,0.2629479467868805,unconnected
COST,INTC,0.24424289166927338,3.901363470504293e-06,unconnected
COST,PG,0.17425255477428436,0.001080547459423542,upstream
COST,CSCO,0.1760329008102417,0.000957949087023735,unconnected
COST,KO,0.26625311374664307,4.4745135596713226e-07,unconnected
COST,GE,-0.12029048055410385,0.0246198158711195,unconnected
COST,AMAT,-0.02111143060028553,0.6943017244338989,unconnected
COST,MS,-0.13764289021492004,0.010040822438895702,unconnected
COST,UNH,0.21041926741600037,7.454504520865157e-05,unconnected
COST,MRK,0.27100440859794617,2.7307339678372955e-07,unconnected
COST,GS,-0.11805736273527145,0.027433138340711594,unconnected
COST,RTX,0.028374694287776947,0.5972999334335327,unconnected
COST,WFC,-0.2266470193862915,1.91410981642548e-05,unconnected
COST,PM,0.23651184141635895,7.96674157754751e-06,unconnected
COST,IBM,0.04678666219115257,0.383542001247406,unconnected
COST,AXP,0.05274897813796997,0.3258141875267029,upstream
COST,C,-0.17030297219753265,0.0014057486550882459,unconnected
COST,MCD,0.10826285183429718,0.0432584211230278,unconnected
COST,PEP,0.1357146054506302,0.011148291639983654,unconnected
COST,TXN,0.16416853666305542,0.0020922080148011446,unconnected
COST,VZ,-0.11771227419376373,0.02789166010916233,upstream
COST,AMGN,0.24827392399311066,2.6632346816768404e-06,unconnected
COST,NEE,-0.0783567726612091,0.14406484365463257,unconnected
COST,T,-0.10964899510145187,0.04063461348414421,unconnected
COST,BA,-0.22177213430404663,2.9105642170179635e-05,unconnected
COST,TJX,0.1636432409286499,0.0021633468568325043,unconnected
COST,GILD,-0.1542341709136963,0.0038733421824872494,unconnected
COST,ABT,0.2765384316444397,1.5179590207026195e-07,unconnected
COST,SCHW,0.1928897500038147,0.00028935796581208706,unconnected
COST,DE,0.12652024626731873,0.01804838702082634,unconnected
COST,ETN,-0.12093828618526459,0.02385181002318859,unconnected
COST,PFE,0.18343141674995422,0.000573701981920749,unconnected
COST,UNP,0.11070210486650467,0.03873182833194733,unconnected
COST,WELL,0.0746590718626976,0.16401737928390503,unconnected
COST,HON,0.09379327297210693,0.08015698939561844,unconnected
NFLX,BAC,-0.28998318314552307,3.450610819299982e-08,unconnected
NFLX,ABBV,-0.03706671670079231,0.4900583326816559,unconnected
NFLX,CAT,-0.3776342570781708,2.843585555824951e-13,unconnected
NFLX,CVX,0.08681774139404297,0.10541950166225433,unconnected
NFLX,HD,-0.2739197909832001,2.0074040207873622e-07,unconnected
NFLX,INTC,-0.015568139962852001,0.7719608545303345,unconnected
NFLX,PG,-0.23483459651470184,9.27222481550416e-06,unconnected
NFLX,CSCO,-0.1241198182106018,0.020373065024614334,unconnected
NFLX,KO,-0.024360131472349167,0.650174081325531,unconnected
NFLX,GE,0.22802038490772247,1.6980944565148093e-05,unconnected
NFLX,AMAT,-0.12772734463214874,0.01696939393877983,unconnected
NFLX,MS,-0.31551095843315125,1.6627040855254904e-09,unconnected
NFLX,UNH,-0.2899334132671356,3.4700647688623576e-08,unconnected
NFLX,MRK,0.19567133486270905,0.00023512315237894654,unconnected
NFLX,GS,-0.25940901041030884,8.963302775555348e-07,unconnected
NFLX,RTX,-0.09141605347394943,0.08815019577741623,unconnected
NFLX,WFC,-0.10008055716753006,0.06181170418858528,unconnected
NFLX,PM,0.033220406621694565,0.5362110137939453,unconnected
NFLX,IBM,-0.22668099403381348,1.9084653104073368e-05,unconnected
NFLX,AXP,-0.18853263556957245,0.0003982330672442913,unconnected
NFLX,C,-0.2674880623817444,3.939142061426537e-07,unconnected
NFLX,MCD,-0.12994518876075745,0.015133232809603214,unconnected
NFLX,PEP,-0.07362738251686096,0.1699385792016983,unconnected
NFLX,TXN,0.02034791186451912,0.7048314809799194,unconnected
NFLX,VZ,0.03357693552970886,0.531842827796936,unconnected
NFLX,AMGN,-0.24402962625026703,3.98023939851555e-06,unconnected
NFLX,NEE,-0.1533806025981903,0.004077275283634663,unconnected
NFLX,T,0.25383153557777405,1.556389747747744e-06,unconnected
NFLX,BA,0.3139481842517853,2.018994083030634e-09,unconnected
NFLX,TJX,-0.030422905460000038,0.5710951685905457,unconnected
NFLX,GILD,-0.10005514323711395,0.061878472566604614,unconnected
NFLX,ABT,-0.07304562628269196,0.17334675788879395,unconnected
NFLX,SCHW,0.08726237714290619,0.1036408469080925,unconnected
NFLX,DE,-0.3802781105041504,1.8821036851419948e-13,unconnected
NFLX,ETN,0.11180878430604935,0.03681431710720062,unconnected
NFLX,PFE,-0.21128593385219574,6.95015478413552e-05,unconnected
NFLX,UNP,-0.2531557083129883,1.6625659782221192e-06,unconnected
NFLX,WELL,-0.1459808051586151,0.006294860038906336,unconnected
NFLX,HON,-0.19425120949745178,0.00026149966288357973,unconnected
BAC,ABBV,-0.14334288239479065,0.007315661292523146,unconnected
BAC,CAT,0.11069905012845993,0.03873731568455696,unconnected
BAC,CVX,-0.254788339138031,1.4170905160426628e-06,unconnected
BAC,HD,-0.08624771982431412,0.10773498564958572,unconnected
BAC,INTC,-0.06800391525030136,0.20503826439380646,unconnected
BAC,PG,-0.013152552768588066,0.8065803647041321,unconnected
BAC,CSCO,-0.032894592732191086,0.5402181148529053,unconnected
BAC,KO,-0.11326722800731659,0.034410711377859116,unconnected
BAC,GE,-0.18935200572013855,0.00037521737976931036,unconnected
BAC,AMAT,-0.10094679892063141,0.0595797523856163,unconnected
BAC,MS,0.8754454851150513,0.0,unconnected
BAC,UNH,-0.06652654707431793,0.2150740623474121,unconnected
BAC,MRK,-0.06996989250183105,0.19221492111682892,unconnected
BAC,GS,0.7820708751678467,0.0,unconnected
BAC,RTX,-0.061618465930223465,0.2509317994117737,unconnected
BAC,WFC,0.6554818153381348,3.0828566215145976e-44,unconnected
BAC,PM,-0.1771342158317566,0.0008886698633432388,unconnected
BAC,IBM,-0.0972079187631607,0.06971219182014465,upstream
BAC,AXP,-0.04129265993833542,0.44191038608551025,unconnected
BAC,C,0.9122244715690613,0.0,unconnected
BAC,MCD,-0.21744491159915924,4.1898107156157494e-05,unconnected
BAC,PEP,-0.08120889216661453,0.12998339533805847,unconnected
BAC,TXN,-0.0894867330789566,0.09509707987308502,unconnected
BAC,VZ,-0.03191583603620529,0.5523459911346436,unconnected
BAC,AMGN,-0.20313847064971924,0.00013278177357278764,unconnected
BAC,NEE,0.15867887437343597,0.0029530159663408995,unconnected
BAC,T,-0.28676894307136536,4.952243060074579e-08,unconnected
BAC,BA,-0.19533996284008026,0.00024104600015562028,unconnected
BAC,TJX,0.04553261026740074,0.3964340090751648,unconnected
BAC,GILD,0.08037523925304413,0.13398493826389313,unconnected
BAC,ABT,-0.13268253207206726,0.013108794577419758,unconnected
BAC,SCHW,-0.1394704282283783,0.009082349948585033,unconnected
BAC,DE,0.019157184287905693,0.7213656306266785,unconnected
BAC,ETN,-0.17371073365211487,0.0011206298368051648,unconnected
BAC,PFE,0.006578101310878992,0.9025432467460632,unconnected
BAC,UNP,0.10573273152112961,0.04841601103544235,unconnected
BAC,WELL,0.033403605222702026,0.5339640974998474,unconnected
BAC,HON,-0.1004602238535881,0.06082531064748764,unconnected
ABBV,CAT,-0.10909120738506317,0.04167388752102852,unconnected
ABBV,CVX,-0.026326004415750504,0.6240405440330505,unconnected
ABBV,HD,-0.03213595226407051,0.5496063232421875,unconnected
ABBV,INTC,-0.006120605394244194,0.9092913866043091,unconnected
ABBV,PG,0.09347306191921234,0.08119814097881317,unconnected
ABBV,CSCO,0.14078563451766968,0.008443810045719147,unconnected
ABBV,KO,-0.09212461858987808,0.08570344001054764,unconnected
ABBV,GE,0.04168935492634773,0.43753311038017273,unconnected
ABBV,AMAT,0.005805002059787512,0.9139493107795715,unconnected
ABBV,MS,-0.05875072255730629,0.2737082839012146,unconnected
ABBV,UNH,0.11814994364976883,0.027311181649565697,unconnected
ABBV,MRK,-0.11047588288784027,0.03913411498069763,unconnected
ABBV,GS,-0.14314942061901093,0.007396050728857517,unconnected
ABBV,RTX,-0.0964471772313118,0.07193707674741745,unconnected
ABBV,WFC,-0.03328143060207367,0.5354620218276978,unconnected
ABBV,PM,-0.13496048748493195,0.011609981767833233,unconnected
ABBV,IBM,0.06370237469673157,0.23522979021072388,unconnected
ABBV,AXP,-0.044278766959905624,0.4095805287361145,unconnected
ABBV,C,-0.17223620414733887,0.0012367445742711425,unconnected
ABBV,MCD,-0.05301545187830925,0.3233720064163208,unconnected
ABBV,PEP,-0.07528483867645264,0.16050252318382263,unconnected
ABBV,TXN,-0.17305390536785126,0.0011710566468536854,unconnected
ABBV,VZ,-0.011921714060008526,0.8243716359138489,unconnected
ABBV,AMGN,0.10776650905609131,0.044232115149497986,unconnected
ABBV,NEE,-0.06102171540260315,0.2555595338344574,unconnected
ABBV,T,-0.04489000514149666,0.40313905477523804,unconnected
ABBV,BA,-0.024731604382395744,0.6452018618583679,unconnected
ABBV,TJX,-0.04298868030309677,0.42337286472320557,unconnected
ABBV,GILD,-0.032448574900627136,0.5457286834716797,unconnected
ABBV,ABT,-0.08524034917354584,0.11192436516284943,downstream
ABBV,SCHW,0.00713275047019124,0.894371509552002,unconnected
ABBV,DE,-0.01514430996030569,0.7780041098594666,unconnected
ABBV,ETN,-0.005353338085114956,0.9206218719482422,unconnected
ABBV,PFE,0.11407127976417542,0.03314356505870819,unconnected
ABBV,UNP,0.03874165564775467,0.4706454873085022,unconnected
ABBV,WELL,-0.0260931383818388,0.627113401889801,unconnected
ABBV,HON,0.06969296932220459,0.1939847767353058,unconnected
CAT,CVX,-0.0747729241847992,0.16337361931800842,unconnected
CAT,HD,0.3188610374927521,1.0924893212305165e-09,unconnected
CAT,INTC,0.027777275070548058,0.6050436496734619,unconnected
CAT,PG,0.31152331829071045,2.722681635702884e-09,unconnected
CAT,CSCO,0.21693925559520721,4.369976159068756e-05,unconnected
CAT,KO,0.21909216046333313,3.650371581898071e-05,unconnected
CAT,GE,-0.3768925964832306,3.1904784803665764e-13,unconnected
CAT,AMAT,-0.03804933279752731,0.47861817479133606,unconnected
CAT,MS,0.19406090676784515,0.0002652361581567675,unconnected
CAT,UNH,0.3210909068584442,8.236613613377131e-10,unconnected
CAT,MRK,-0.06295031309127808,0.2408140003681183,unconnected
CAT,GS,0.13732758164405823,0.010214964859187603,unconnected
CAT,RTX,0.20603115856647491,0.00010581964306766167,unconnected
CAT,WFC,-0.10106423497200012,0.059282369911670685,unconnected
CAT,PM,0.17332251369953156,0.0011501811677590013,unconnected
CAT,IBM,0.25936639308929443,9.00155953331705e-07,unconnected
CAT,AXP,0.293833464384079,2.2250880249430338e-08,unconnected
CAT,C,0.17274363338947296,0.0011955882655456662,unconnected
CAT,MCD,0.2264060229063034,1.954613981069997e-05,unconnected
CAT,PEP,0.21184715628623962,6.640880746999756e-05,unconnected
CAT,TXN,0.06314386427402496,0.23936842381954193,unconnected
CAT,VZ,-0.15594834089279175,0.0034913953859359026,unconnected
CAT,AMGN,0.3563045859336853,6.942155617722934e-12,unconnected
CAT,NEE,0.20701897144317627,9.78573807515204e-05,unconnected
CAT,T,-0.26677998900413513,4.238043800341984e-07,unconnected
CAT,BA,-0.5070347785949707,3.395570119420155e-24,unconnected
CAT,TJX,-0.004755515139549971,0.9294619560241699,unconnected
CAT,GILD,-0.21999062597751617,3.384516458027065e-05,unconnected
CAT,ABT,0.025180671364068985,0.6392119526863098,unconnected
CAT,SCHW,-0.014892257750034332,0.7816058993339539,unconnected
CAT,DE,0.8080356121063232,0.0,unconnected
CAT,ETN,-0.055070869624614716,0.30494028329849243,downstream
CAT,PFE,0.24523654580116272,3.5531340927263955e-06,unconnected
CAT,UNP,0.4620465338230133,7.366885398798896e-20,unconnected
CAT,WELL,0.06216439604759216,0.2467491775751114,unconnected
CAT,HON,0.2664240300655365,4.396439123866003e-07,upstream
CVX,HD,-0.29628095030784607,1.6778246347826098e-08,unconnected
CVX,INTC,-0.07272741198539734,0.1752321571111679,unconnected
CVX,PG,-0.35043737292289734,1.604867454207959e-11,unconnected
CVX,CSCO,-0.23563235998153687,8.627693205198739e-06,unconnected
CVX,KO,0.005254867486655712,0.9220772385597229,unconnected
CVX,GE,0.08781266212463379,0.10147267580032349,unconnected
CVX,AMAT,0.08354923874139786,0.1192440465092659,unconnected
CVX,MS,-0.18371151387691498,0.0005624531186185777,unconnected
CVX,UNH,-0.34572723507881165,3.1060407718053185e-11,unconnected
CVX,MRK,-0.07326330244541168,0.17206557095050812,unconnected
CVX,GS,-0.09520862251520157,0.07568342983722687,unconnected
CVX,RTX,-0.1342214047908783,0.012078785337507725,unconnected
CVX,WFC,-0.21339471638202667,5.853888069395907e-05,unconnected
CVX,PM,-0.04158996045589447,0.4386277198791504,unconnected
CVX,IBM,-0.17684921622276306,0.0009061411255970597,unconnected
CVX,AXP,-0.004203039687126875,0.9376381635665894,unconnected
CVX,C,-0.1628505140542984,0.00227487925440073,unconnected
CVX,MCD,-0.13982456922531128,0.008906310424208641,unconnected
CVX,PEP,0.03314652293920517,0.5371187925338745,unconnected
CVX,TXN,0.0011367241386324167,0.9831175208091736,unconnected
CVX,VZ,-0.035821519792079926,0.5047624111175537,unconnected
CVX,AMGN,-0.2014116793870926,0.00015181960770860314,unconnected
CVX,NEE,-0.07647814601659775,0.15395717322826385,unconnected
CVX,T,0.29531821608543396,1.8754686692545874e-08,unconnected
CVX,BA,0.23011480271816254,1.4126643691270147e-05,unconnected
CVX,TJX,-0.10335884988307953,0.05371281877160072,unconnected
CVX,GILD,-0.009523321874439716,0.8592922687530518,unconnected
CVX,ABT,-0.05018983781337738,0.34986594319343567,unconnected
CVX,SCHW,-0.021312251687049866,0.6915428638458252,unconnected
CVX,DE,-0.1653272956609726,0.0019427974475547671,unconnected
CVX,ETN,0.13395097851753235,0.012254482135176659,unconnected
CVX,PFE,-0.37887054681777954,2.345672213324018e-13,unconnected
CVX,UNP,-0.3372802138328552,9.876289369659119e-11,unconnected
CVX,WELL,-0.06569863855838776,0.22084985673427582,unconnected
CVX,HON,-0.2727230489253998,2.2786845477185125e-07,unconnected
HD,INTC,-0.03002775087952614,0.5761083364486694,unconnected
HD,PG,0.38729414343833923,6.181631541282012e-14,unconnected
HD,CSCO,0.3716784417629242,7.107124676102028e-13,unconnected
HD,KO,0.1107933521270752,0.03857067599892616,unconnected
HD,GE,-0.45545515418052673,2.821745713965658e-19,upstream
HD,AMAT,0.042938005179166794,0.4239199757575989,unconnected
HD,MS,-0.057345014065504074,0.285371869802475,unconnected
HD,UNH,0.5252780914306641,3.811866181623722e-26,unconnected
HD,MRK,0.05977148935198784,0.26544463634490967,unconnected
HD,GS,-0.040941085666418076,0.4458099603652954,unconnected
HD,RTX,0.22317451238632202,2.582426168373786e-05,unconnected
HD,WFC,-0.1634402871131897,0.0021914236713200808,unconnected
HD,PM,0.15265752375125885,0.0042575872503221035,unconnected
HD,IBM,0.4657611548900604,3.411802402350716e-20,unconnected
HD,AXP,0.46359115839004517,5.355181825952506e-20,unconnected
HD,C,-0.10462817549705505,0.05082349479198456,upstream
HD,MCD,0.46536192297935486,3.707731759487817e-20,unconnected
HD,PEP,0.1052706241607666,0.04941131919622421,unconnected
HD,TXN,0.012969368137419224,0.8092227578163147,unconnected
HD,VZ,0.010298596695065498,0.8479703664779663,unconnected
HD,AMGN,0.5246461033821106,4.473780878267207e-26,unconnected
HD,NEE,0.057942990213632584,0.28037020564079285,unconnected
HD,T,-0.14624008536338806,0.00620176550000906,unconnected
HD,BA,-0.545473575592041,1.9076277117551024e-28,unconnected
HD,TJX,0.1537100225687027,0.003997456282377243,unconnected
HD,GILD,-0.040958307683467865,0.4456191062927246,unconnected
HD,ABT,0.0826122984290123,0.12345751374959946,unconnected
HD,SCHW,0.06472573429346085,0.2277774065732956,unconnected
HD,DE,0.38926658034324646,4.498527608363598e-14,unconnected
HD,ETN,-0.00433688797056675,0.9356579184532166,unconnected
HD,PFE,0.4663431942462921,3.0216116138866494e-20,unconnected
HD,UNP,0.5178309082984924,2.4620506624128823e-25,unconnected
HD,WELL,0.15983149409294128,0.002749307081103325,unconnected
HD,HON,0.38719668984413147,6.279183309377753e-14,unconnected
INTC,PG,0.02760292962193489,0.6073129177093506,unconnected
INTC,CSCO,0.009026166051626205,0.86656653881073,unconnected
INTC,KO,0.10738164186477661,0.04499979317188263,unconnected
INTC,GE,-0.05728475749492645,0.2858797311782837,unconnected
INTC,AMAT,-0.021557465195655823,0.6881784796714783,upstream
INTC,MS,-0.06719960272312164,0.21045908331871033,unconnected
INTC,UNH,0.027656808495521545,0.606611430644989,unconnected
INTC,MRK,0.06975991278886795,0.19355550408363342,unconnected
INTC,GS,-0.07126838713884354,0.18407326936721802,unconnected
INTC,RTX,-0.0136342728510499,0.7996437549591064,unconnected
INTC,WFC,-0.07362120598554611,0.16997464001178741,unconnected
INTC,PM,0.03666605427861214,0.49476465582847595,unconnected
INTC,IBM,-0.0018319584196433425,0.972795844078064,downstream
INTC,AXP,0.0792444720864296,0.13956241309642792,unconnected
INTC,C,-0.06569609045982361,0.22086748480796814,unconnected
INTC,MCD,0.04704146087169647,0.3809547424316406,unconnected
INTC,PEP,0.01995270885527134,0.7103053331375122,unconnected
INTC,TXN,0.11791115254163742,0.027626678347587585,unconnected
INTC,VZ,-0.06733033061027527,0.2095707505941391,unconnected
INTC,AMGN,0.03446391969919205,0.5210554599761963,unconnected
INTC,NEE,0.07262545824050903,0.17584004998207092,unconnected
INTC,T,-0.12510378658771515,0.019390366971492767,unconnected
INTC,BA,-0.05799289420247078,0.279955118894577,unconnected
INTC,TJX,0.019381728023290634,0.7182369232177734,unconnected
INTC,GILD,-0.11060191690921783,0.03890964761376381,unconnected
INTC,ABT,0.08234536647796631,0.12467870116233826,unconnected
INTC,SCHW,0.07564357668161392,0.15851335227489471,unconnected
INTC,DE,0.06683118641376495,0.2129759043455124,unconnected
INTC,ETN,-0.11971798539161682,0.025316307321190834,unconnected
INTC,PFE,0.036450497806072235,0.4973062574863434,unconnected
INTC,UNP,0.04213486239314079,0.43264758586883545,unconnected
INTC,WELL,-0.02684779092669487,0.6171808838844299,unconnected
INTC,HON,0.018353313207626343,0.7326011657714844,downstream
PG,CSCO,0.48134246468544006,1.2175932009357385e-21,unconnected
PG,KO,0.10451364517211914,0.05107882246375084,unconnected
PG,GE,-0.17938360571861267,0.0007613199413754046,unconnected
PG,AMAT,0.013590821996331215,0.8002696633338928,unconnected
PG,MS,0.053331173956394196,0.32049524784088135,unconnected
PG,UNH,0.6219655275344849,9.542565084956068e-39,unconnected
PG,MRK,-0.04188573732972145,0.43537604808807373,unconnected
PG,GS,0.01990583725273609,0.710955023765564,unconnected
PG,RTX,0.10356997698545456,0.05322300270199776,unconnected
PG,WFC,0.09293340891599655,0.08297761529684067,unconnected
PG,PM,0.05059279501438141,0.3460063338279724,unconnected
PG,IBM,0.27458685636520386,1.8699675763400592e-07,upstream
PG,AXP,-0.011864065192639828,0.8252079486846924,upstream
PG,C,0.004684353247284889,0.930514931678772,unconnected
PG,MCD,0.3308778703212738,2.3193344467209442e-10,unconnected
PG,PEP,-0.009731127880513668,0.856253445148468,unconnected
PG,TXN,0.0797860398888588,0.1368691772222519,unconnected
PG,VZ,-0.1993395835161209,0.00017803905939217657,unconnected
PG,AMGN,0.4046404957771301,3.507715265235853e-15,unconnected
PG,NEE,-0.07636676728725433,0.1545592099428177,unconnected
PG,T,-0.5216635465621948,9.480839124034804e-26,unconnected
PG,BA,-0.4552767276763916,2.9250523006674056e-19,unconnected
PG,TJX,0.01709027588367462,0.7503701448440552,unconnected
PG,GILD,-0.1275029331445694,0.017165664583444595,unconnected
PG,ABT,0.021212682127952576,0.6929103136062622,unconnected
PG,SCHW,0.1007726788520813,0.06002311035990715,unconnected
PG,DE,0.46604660153388977,3.214634856060752e-20,unconnected
PG,ETN,-0.0599762462079525,0.2638084888458252,unconnected
PG,PFE,0.6371495127677917,3.823863249449561e-41,unconnected
PG,UNP,0.6233587265014648,5.823659090484436e-39,unconnected
PG,WELL,-0.0536809079349041,0.3173272907733917,unconnected
PG,HON,0.581744909286499,5.426975299102304e-33,unconnected
CSCO,KO,0.1993957757949829,0.0001772758987499401,unconnected
CSCO,GE,-0.15962687134742737,0.0027845208533108234,unconnected
CSCO,AMAT,-0.027133550494909286,0.6134382486343384,unconnected
CSCO,MS,-0.006611184682697058,0.9020546674728394,unconnected
CSCO,UNH,0.514556348323822,5.511156819349269e-25,unconnected
CSCO,MRK,0.02320447564125061,0.6657429933547974,unconnected
CSCO,GS,-0.041899144649505615,0.43522825837135315,unconnected
CSCO,RTX,0.12310340255498886,0.02143314853310585,unconnected
CSCO,WFC,-0.005884832702577114,0.9127700328826904,downstream
CSCO,PM,0.1896086037158966,0.00036827047006227076,unconnected
CSCO,IBM,0.36406487226486206,2.2309218274813025e-12,bidirectional
CSCO,AXP,0.08360882103443146,0.11897986382246017,unconnected
CSCO,C,-0.033033184707164764,0.5385125875473022,unconnected
CSCO,MCD,0.11445542424917221,0.03255225345492363,unconnected
CSCO,PEP,0.09223869442939758,0.08531466126441956,downstream
CSCO,TXN,0.06166830658912659,0.25054803490638733,unconnected
CSCO,VZ,-0.15461809933185577,0.003784646512940526,bidirectional
CSCO,AMGN,0.34534040093421936,3.2775282488017865e-11,unconnected
CSCO,NEE,-0.05716101825237274,0.28692346811294556,unconnected
CSCO,T,-0.3440612852573395,3.912844007136762e-11,unconnected
CSCO,BA,-0.4875706732273102,3.0611506351208728e-22,downstream
CSCO,TJX,0.12310013920068741,0.021436579525470734,unconnected
CSCO,GILD,-0.1537659764289856,0.003984048496931791,unconnected
CSCO,ABT,0.08037307858467102,0.13399535417556763,unconnected
CSCO,SCHW,0.1379060000181198,0.009897537529468536,unconnected
CSCO,DE,0.3126915395259857,2.3581840924435937e-09,unconnected
CSCO,ETN,0.051108941435813904,0.3411015570163727,unconnected
CSCO,PFE,0.37920883297920227,2.224982757715807e-13,unconnected
CSCO,UNP,0.5423493385314941,4.432198914469219e-28,unconnected
CSCO,WELL,-0.02482832968235016,0.6439103484153748,unconnected
CSCO,HON,0.4722138047218323,8.760158534221239e-21,unconnected
KO,GE,-0.21960365772247314,3.496686986181885e-05,unconnected
KO,AMAT,-0.06673924624919891,0.213608056306839,unconnected
KO,MS,-0.06938815116882324,0.19594663381576538,unconnected
KO,UNH,0.15524296462535858,0.003644248005002737,unconnected
KO,MRK,0.09847614914178848,0.0661279484629631,unconnected
KO,GS,-0.12842053174972534,0.016375597566366196,unconnected
KO,RTX,0.07692188024520874,0.1515749990940094,unconnected
KO,WFC,-0.19079387187957764,0.00033770030131563544,unconnected
KO,PM,0.27130866050720215,2.6448836365489115e-07,unconnected
KO,IBM,0.16392889618873596,0.002124400809407234,unconnected
KO,AXP,0.1061239093542099,0.04758639633655548,unconnected
KO,C,-0.07557577639818192,0.15888741612434387,unconnected
KO,MCD,0.1043284684419632,0.051493704319000244,unconnected
KO,PEP,0.32290005683898926,6.538639074626929e-10,unconnected
KO,TXN,0.15864425897598267,0.002959354082122445,unconnected
KO,VZ,-0.2266249656677246,1.917782356031239e-05,unconnected
KO,AMGN,0.08287379890680313,0.12226991355419159,unconnected
KO,NEE,0.09976254403591156,0.06264836341142654,unconnected
KO,T,-0.193523570895195,0.00027606100775301456,unconnected
KO,BA,-0.21946701407432556,3.537122029229067e-05,unconnected
KO,TJX,0.09527446329593658,0.07548048347234726,unconnected
KO,GILD,-0.11689749360084534,0.029000386595726013,unconnected
KO,ABT,0.18019472062587738,0.0007196983206085861,unconnected
KO,SCHW,0.05380794033408165,0.31618139147758484,unconnected
KO,DE,0.17543695867061615,0.0009974787244573236,unconnected
KO,ETN,0.03427983820438385,0.5232848525047302,unconnected
KO,PFE,0.07739662379026413,0.14905814826488495,unconnected
KO,UNP,0.12658657133579254,0.017987625673413277,unconnected
KO,WELL,0.024337267503142357,0.6504809856414795,unconnected
KO,HON,0.04712534323334694,0.38010475039482117,unconnected
GE,AMAT,-0.13200919330120087,0.013583341613411903,unconnected
GE,MS,-0.22692115604877472,1.869004699983634e-05,unconnected
GE,UNH,-0.33617982268333435,1.1453305664987923e-10,unconnected
GE,MRK,0.04069938883185387,0.44850295782089233,unconnected
GE,GS,-0.1118411272764206,0.036759570240974426,upstream
GE,RTX,-0.23895591497421265,6.37347648080322e-06,unconnected
GE,WFC,0.019884079694747925,0.7112560272216797,unconnected
GE,PM,-0.1309722661972046,0.01434357650578022,unconnected
GE,IBM,-0.20150771737098694,0.00015069774235598743,unconnected
GE,AXP,-0.3859013020992279,7.72714276462208e-14,upstream
GE,C,-0.16743776202201843,0.001695470535196364,unconnected
GE,MCD,-0.28315070271492004,7.397606083259234e-08,unconnected
GE,PEP,-0.23130355775356293,1.2715772754745558e-05,unconnected
GE,TXN,-0.11004787683486938,0.03990490734577179,unconnected
GE,VZ,-0.11271513998508453,0.03530437499284744,upstream
GE,AMGN,-0.40133005380630493,6.144651438057605e-15,unconnected
GE,NEE,-0.2655039429664612,4.832689342038066e-07,unconnected
GE,T,0.07536162436008453,0.16007521748542786,unconnected
GE,BA,0.4213774502277374,1.8701947491871077e-16,bidirectional
GE,TJX,-0.16445951163768768,0.0020537462551146746,unconnected
GE,GILD,0.026322130113840103,0.6240924000740051,unconnected
GE,ABT,-0.08688491582870483,0.10514902323484421,unconnected
GE,SCHW,-0.03156837448477745,0.5566818118095398,unconnected
GE,DE,-0.3776475489139557,2.8377446876712287e-13,unconnected
